run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline,RF_height,RF_leaves,RF_avg
359959,3,10,5,0.517,0.608,30.433,14178.63,0.527,3.147,219.031,0.45
359959,3,10,6,0.517,0.595,30.852,14370.707,0.527,3.147,219.031,0.45
359959,3,10,7,0.518,0.595,31.196,14222.042,0.527,3.147,219.031,0.45
359959,3,10,8,0.519,0.595,30.725,13764.537,0.527,3.147,219.031,0.45
359959,3,10,9,0.52,0.595,30.563,13713.162,0.527,3.147,219.031,0.45
359959,3,10,10,0.52,0.595,30.613,13395.231,0.527,3.147,219.031,0.45
359959,3,10,11,0.52,0.588,31.054,13486.141,0.527,3.147,219.031,0.45
359959,3,10,12,0.519,0.581,31.064,13264.324,0.527,3.147,219.031,0.45
359959,3,10,13,0.52,0.588,30.795,13093.195,0.527,3.147,219.031,0.45
359959,3,10,14,0.519,0.588,31.0,12958.238,0.527,3.147,219.031,0.45
359959,3,10,15,0.518,0.588,30.946,12882.494,0.527,3.147,219.031,0.45
359959,3,10,16,0.518,0.588,30.913,12951.784,0.527,3.147,219.031,0.45
359959,3,10,17,0.517,0.588,30.84,12881.649,0.527,3.147,219.031,0.45
359959,3,10,18,0.517,0.581,30.555,12922.101,0.527,3.147,219.031,0.45
359959,3,10,19,0.517,0.581,30.49,12912.669,0.527,3.147,219.031,0.45
359959,3,10,20,0.518,0.581,30.368,12908.653,0.527,3.147,219.031,0.45
359959,3,10,21,0.517,0.581,30.54,12982.614,0.527,3.147,219.031,0.45
359959,3,10,22,0.517,0.581,30.912,13315.984,0.527,3.147,219.031,0.45
359959,3,10,23,0.517,0.581,30.935,13441.892,0.527,3.147,219.031,0.45
359959,3,10,24,0.517,0.581,31.01,13488.985,0.527,3.147,219.031,0.45
359959,3,10,25,0.517,0.588,31.098,13558.824,0.527,3.147,219.031,0.45
359959,3,10,26,0.516,0.588,31.449,13679.501,0.527,3.147,219.031,0.45
359959,3,10,27,0.516,0.588,31.686,13799.494,0.527,3.147,219.031,0.45
359959,3,10,28,0.516,0.588,31.668,13757.414,0.527,3.147,219.031,0.45
359959,3,10,29,0.516,0.581,31.703,13852.277,0.527,3.147,219.031,0.45
359959,3,10,30,0.516,0.581,31.644,13921.443,0.527,3.147,219.031,0.45
359959,3,10,31,0.516,0.581,31.45,13905.157,0.527,3.147,219.031,0.45
359959,3,10,32,0.515,0.581,31.349,13843.175,0.527,3.147,219.031,0.45
359959,3,10,33,0.515,0.581,31.471,13951.244,0.527,3.147,219.031,0.45
359959,3,10,34,0.515,0.581,31.462,13956.427,0.527,3.147,219.031,0.45
359959,3,10,35,0.515,0.581,31.297,13816.848,0.527,3.147,219.031,0.45
359959,3,10,36,0.515,0.581,31.364,13878.589,0.527,3.147,219.031,0.45
359959,3,10,37,0.515,0.581,31.424,13888.648,0.527,3.147,219.031,0.45
359959,3,10,38,0.515,0.581,31.524,13938.394,0.527,3.147,219.031,0.45
359959,3,10,39,0.515,0.581,31.538,13933.471,0.527,3.147,219.031,0.45
359959,3,10,40,0.515,0.581,31.427,13855.336,0.527,3.147,219.031,0.45
359959,3,10,41,0.515,0.581,31.478,13852.506,0.527,3.147,219.031,0.45
359959,3,10,42,0.515,0.588,31.452,13786.224,0.527,3.147,219.031,0.45
359959,3,10,43,0.515,0.588,31.428,13790.309,0.527,3.147,219.031,0.45
359959,3,10,44,0.515,0.588,31.336,13769.378,0.527,3.147,219.031,0.45
359959,3,10,45,0.515,0.588,31.544,13898.385,0.527,3.147,219.031,0.45
359959,3,10,46,0.515,0.588,31.76,13958.315,0.527,3.147,219.031,0.45
359959,3,10,47,0.515,0.588,31.738,13909.484,0.527,3.147,219.031,0.45
359959,3,10,48,0.515,0.588,31.807,13984.121,0.527,3.147,219.031,0.45
359959,3,10,49,0.515,0.588,31.857,14080.164,0.527,3.147,219.031,0.45
2073,14,10,0,0.544,0.664,32.664,7875.014,0.698,6.203,179.355,0.472
2073,14,10,1,0.544,0.664,32.664,7875.014,0.698,6.203,179.355,0.472
2073,14,10,2,0.54,0.664,37.869,9288.325,0.698,6.203,179.355,0.472
2073,14,10,3,0.539,0.664,38.702,8981.141,0.698,6.203,179.355,0.472
2073,14,10,4,0.54,0.658,37.445,8593.277,0.698,6.203,179.355,0.472
2073,14,10,5,0.543,0.664,38.026,8555.349,0.698,6.203,179.355,0.472
2073,14,10,6,0.544,0.664,37.621,8236.531,0.698,6.203,179.355,0.472
2073,14,10,7,0.546,0.664,36.905,7924.346,0.698,6.203,179.355,0.472
2073,14,10,8,0.547,0.664,36.578,7855.62,0.698,6.203,179.355,0.472
2073,14,10,9,0.548,0.664,36.646,7901.573,0.698,6.203,179.355,0.472
2073,14,10,10,0.547,0.658,37.117,7974.032,0.698,6.203,179.355,0.472
2073,14,10,11,0.547,0.651,37.349,8001.162,0.698,6.203,179.355,0.472
2073,14,10,12,0.547,0.651,37.466,8230.064,0.698,6.203,179.355,0.472
2073,14,10,13,0.548,0.658,37.137,8105.035,0.698,6.203,179.355,0.472
2073,14,10,14,0.548,0.651,37.167,8183.865,0.698,6.203,179.355,0.472
2073,14,10,15,0.548,0.651,37.02,8192.113,0.698,6.203,179.355,0.472
2073,14,10,16,0.547,0.651,38.069,8460.036,0.698,6.203,179.355,0.472
2073,14,10,17,0.546,0.651,38.631,8600.698,0.698,6.203,179.355,0.472
2073,14,10,18,0.545,0.651,38.623,8601.706,0.698,6.203,179.355,0.472
2073,14,10,19,0.545,0.651,38.803,8559.404,0.698,6.203,179.355,0.472
2073,14,10,20,0.546,0.658,38.346,8431.521,0.698,6.203,179.355,0.472
2073,14,10,21,0.546,0.651,38.328,8354.148,0.698,6.203,179.355,0.472
2073,14,10,22,0.546,0.664,38.017,8310.038,0.698,6.203,179.355,0.472
2073,14,10,23,0.546,0.664,38.161,8314.833,0.698,6.203,179.355,0.472
2073,14,10,24,0.546,0.658,38.331,8287.346,0.698,6.203,179.355,0.472
2073,14,10,25,0.547,0.658,38.022,8176.534,0.698,6.203,179.355,0.472
2073,14,10,26,0.547,0.658,38.083,8161.782,0.698,6.203,179.355,0.472
2073,14,10,27,0.546,0.651,38.481,8236.143,0.698,6.203,179.355,0.472
2073,14,10,28,0.546,0.651,38.628,8181.461,0.698,6.203,179.355,0.472
2073,14,10,29,0.547,0.658,38.699,8133.668,0.698,6.203,179.355,0.472
2073,14,10,30,0.547,0.658,38.419,8063.361,0.698,6.203,179.355,0.472
2073,14,10,31,0.547,0.658,38.569,8136.747,0.698,6.203,179.355,0.472
2073,14,10,32,0.547,0.651,38.728,8231.242,0.698,6.203,179.355,0.472
2073,14,10,33,0.547,0.658,38.836,8240.958,0.698,6.203,179.355,0.472
2073,14,10,34,0.547,0.658,38.964,8271.835,0.698,6.203,179.355,0.472
2073,14,10,35,0.547,0.644,38.945,8271.623,0.698,6.203,179.355,0.472
2073,14,10,36,0.547,0.651,38.862,8259.515,0.698,6.203,179.355,0.472
2073,14,10,37,0.547,0.651,38.743,8190.832,0.698,6.203,179.355,0.472
2073,14,10,38,0.547,0.651,38.555,8128.692,0.698,6.203,179.355,0.472
2073,14,10,39,0.547,0.651,38.571,8121.228,0.698,6.203,179.355,0.472
2073,14,10,40,0.547,0.651,38.443,8086.296,0.698,6.203,179.355,0.472
2073,14,10,41,0.547,0.651,38.406,8079.632,0.698,6.203,179.355,0.472
2073,14,10,42,0.547,0.651,38.291,8107.39,0.698,6.203,179.355,0.472
2073,14,10,43,0.547,0.651,38.169,8071.614,0.698,6.203,179.355,0.472
2073,14,10,44,0.547,0.651,38.056,8039.554,0.698,6.203,179.355,0.472
2073,14,10,45,0.547,0.651,37.918,7981.974,0.698,6.203,179.355,0.472
2073,14,10,46,0.548,0.651,37.806,7946.419,0.698,6.203,179.355,0.472
2073,14,10,47,0.547,0.651,37.689,7946.658,0.698,6.203,179.355,0.472
2073,14,10,48,0.547,0.651,37.879,8000.523,0.698,6.203,179.355,0.472
2073,14,10,49,0.547,0.651,37.907,7979.161,0.698,6.203,179.355,0.472
2073,11,10,0,0.539,0.658,39.656,7874.84,0.671,6.242,185.977,0.456
2073,11,10,1,0.539,0.658,39.656,7874.84,0.671,6.242,185.977,0.456
2073,11,10,2,0.547,0.658,38.69,8137.147,0.671,6.242,185.977,0.456
2073,11,10,3,0.549,0.651,37.74,7780.548,0.671,6.242,185.977,0.456
2073,11,10,4,0.548,0.651,37.063,7529.958,0.671,6.242,185.977,0.456
2073,11,10,5,0.547,0.658,36.891,7612.958,0.671,6.242,185.977,0.456
2073,11,10,6,0.548,0.658,37.085,7676.647,0.671,6.242,185.977,0.456
2073,11,10,7,0.549,0.658,37.235,7518.669,0.671,6.242,185.977,0.456
2073,11,10,8,0.549,0.658,36.157,7315.087,0.671,6.242,185.977,0.456
2073,11,10,9,0.549,0.658,35.668,7227.494,0.671,6.242,185.977,0.456
2073,11,10,10,0.549,0.658,36.214,7584.4,0.671,6.242,185.977,0.456
2073,11,10,11,0.549,0.651,37.236,7962.938,0.671,6.242,185.977,0.456
2073,11,10,12,0.55,0.658,36.798,7775.316,0.671,6.242,185.977,0.456
2073,11,10,13,0.55,0.651,36.606,7752.502,0.671,6.242,185.977,0.456
2073,11,10,14,0.55,0.644,36.734,7890.447,0.671,6.242,185.977,0.456
2073,11,10,15,0.55,0.638,36.282,7795.725,0.671,6.242,185.977,0.456
2073,11,10,16,0.55,0.638,36.276,7796.958,0.671,6.242,185.977,0.456
2073,11,10,17,0.551,0.638,35.966,7863.3,0.671,6.242,185.977,0.456
2073,11,10,18,0.55,0.638,36.282,7928.995,0.671,6.242,185.977,0.456
2073,11,10,19,0.55,0.638,36.647,8083.484,0.671,6.242,185.977,0.456
2073,11,10,20,0.55,0.638,36.93,8203.013,0.671,6.242,185.977,0.456
2073,11,10,21,0.55,0.638,37.183,8339.691,0.671,6.242,185.977,0.456
2073,11,10,22,0.55,0.638,37.211,8433.034,0.671,6.242,185.977,0.456
2073,11,10,23,0.55,0.638,37.114,8430.509,0.671,6.242,185.977,0.456
2073,11,10,24,0.55,0.638,36.982,8418.051,0.671,6.242,185.977,0.456
2073,11,10,25,0.551,0.638,37.063,8489.93,0.671,6.242,185.977,0.456
2073,11,10,26,0.551,0.638,36.876,8413.414,0.671,6.242,185.977,0.456
2073,11,10,27,0.551,0.638,36.563,8353.344,0.671,6.242,185.977,0.456
2073,11,10,28,0.551,0.638,36.298,8351.577,0.671,6.242,185.977,0.456
2073,11,10,29,0.551,0.644,36.17,8306.563,0.671,6.242,185.977,0.456
2073,11,10,30,0.551,0.644,36.273,8384.587,0.671,6.242,185.977,0.456
2073,11,10,31,0.551,0.644,36.023,8297.882,0.671,6.242,185.977,0.456
2073,11,10,32,0.55,0.644,36.415,8469.658,0.671,6.242,185.977,0.456
2073,11,10,33,0.55,0.638,36.271,8505.744,0.671,6.242,185.977,0.456
2073,11,10,34,0.55,0.638,36.321,8522.302,0.671,6.242,185.977,0.456
2073,11,10,35,0.55,0.638,36.326,8486.794,0.671,6.242,185.977,0.456
2073,11,10,36,0.55,0.638,36.379,8455.43,0.671,6.242,185.977,0.456
2073,11,10,37,0.55,0.638,36.543,8529.479,0.671,6.242,185.977,0.456
2073,11,10,38,0.55,0.638,36.551,8548.931,0.671,6.242,185.977,0.456
2073,11,10,39,0.55,0.644,36.695,8523.968,0.671,6.242,185.977,0.456
2073,11,10,40,0.55,0.644,36.559,8504.809,0.671,6.242,185.977,0.456
2073,11,10,41,0.55,0.644,36.574,8485.881,0.671,6.242,185.977,0.456
2073,11,10,42,0.55,0.644,36.565,8433.826,0.671,6.242,185.977,0.456
2073,11,10,43,0.55,0.644,36.884,8558.133,0.671,6.242,185.977,0.456
2073,11,10,44,0.55,0.644,36.869,8556.66,0.671,6.242,185.977,0.456
2073,11,10,45,0.55,0.644,36.903,8558.158,0.671,6.242,185.977,0.456
2073,11,10,46,0.549,0.644,37.024,8584.034,0.671,6.242,185.977,0.456
2073,11,10,47,0.549,0.644,37.016,8577.593,0.671,6.242,185.977,0.456
2073,11,10,48,0.549,0.644,37.18,8591.047,0.671,6.242,185.977,0.456
2073,11,10,49,0.549,0.644,37.3,8571.294,0.671,6.242,185.977,0.456
190146,12,2,0,0.656,0.776,21.834,659.788,0.8,5.228,43.236,0.648
190146,12,2,1,0.656,0.776,21.834,659.788,0.8,5.228,43.236,0.648
190146,12,2,2,0.66,0.776,19.955,678.591,0.8,5.228,43.236,0.648
190146,12,2,3,0.66,0.765,20.429,721.666,0.8,5.228,43.236,0.648
190146,12,2,4,0.662,0.765,20.03,735.442,0.8,5.228,43.236,0.648
190146,12,2,5,0.665,0.776,19.24,726.663,0.8,5.228,43.236,0.648
190146,12,2,6,0.664,0.753,19.19,738.444,0.8,5.228,43.236,0.648
190146,12,2,7,0.666,0.753,18.842,735.938,0.8,5.228,43.236,0.648
190146,12,2,8,0.666,0.741,18.463,728.148,0.8,5.228,43.236,0.648
190146,12,2,9,0.665,0.753,18.259,726.5,0.8,5.228,43.236,0.648
190146,12,2,10,0.666,0.753,18.021,716.778,0.8,5.228,43.236,0.648
190146,12,2,11,0.665,0.753,17.852,713.99,0.8,5.228,43.236,0.648
190146,12,2,12,0.666,0.753,17.399,705.968,0.8,5.228,43.236,0.648
190146,12,2,13,0.664,0.753,17.496,701.931,0.8,5.228,43.236,0.648
190146,12,2,14,0.664,0.753,17.413,704.264,0.8,5.228,43.236,0.648
190146,12,2,15,0.664,0.765,17.41,702.175,0.8,5.228,43.236,0.648
190146,12,2,16,0.665,0.753,17.426,703.779,0.8,5.228,43.236,0.648
190146,12,2,17,0.665,0.753,17.444,706.342,0.8,5.228,43.236,0.648
190146,12,2,18,0.665,0.753,17.397,713.747,0.8,5.228,43.236,0.648
190146,12,2,19,0.665,0.741,17.389,720.382,0.8,5.228,43.236,0.648
190146,12,2,20,0.664,0.741,17.418,719.675,0.8,5.228,43.236,0.648
190146,12,2,21,0.664,0.741,17.361,718.328,0.8,5.228,43.236,0.648
190146,12,2,22,0.664,0.741,17.212,718.563,0.8,5.228,43.236,0.648
190146,12,2,23,0.664,0.741,17.368,718.375,0.8,5.228,43.236,0.648
190146,12,2,24,0.664,0.741,17.295,716.983,0.8,5.228,43.236,0.648
190146,12,2,25,0.664,0.741,17.34,717.548,0.8,5.228,43.236,0.648
190146,12,2,26,0.664,0.741,17.368,717.22,0.8,5.228,43.236,0.648
190146,12,2,27,0.664,0.741,17.462,715.565,0.8,5.228,43.236,0.648
190146,12,2,28,0.664,0.753,17.527,720.823,0.8,5.228,43.236,0.648
190146,12,2,29,0.664,0.753,17.518,720.63,0.8,5.228,43.236,0.648
190146,12,2,30,0.664,0.753,17.451,717.477,0.8,5.228,43.236,0.648
190146,12,2,31,0.664,0.753,17.391,716.428,0.8,5.228,43.236,0.648
190146,12,2,32,0.664,0.753,17.297,717.241,0.8,5.228,43.236,0.648
190146,12,2,33,0.664,0.741,17.199,720.841,0.8,5.228,43.236,0.648
190146,12,2,34,0.664,0.741,17.386,729.649,0.8,5.228,43.236,0.648
190146,12,2,35,0.664,0.741,17.414,732.048,0.8,5.228,43.236,0.648
190146,12,2,36,0.664,0.741,17.467,736.492,0.8,5.228,43.236,0.648
190146,12,2,37,0.664,0.753,17.606,736.632,0.8,5.228,43.236,0.648
190146,12,2,38,0.664,0.753,17.525,739.518,0.8,5.228,43.236,0.648
190146,12,2,39,0.664,0.753,17.585,745.681,0.8,5.228,43.236,0.648
190146,12,2,40,0.664,0.753,17.568,748.648,0.8,5.228,43.236,0.648
190146,12,2,41,0.664,0.753,17.522,749.868,0.8,5.228,43.236,0.648
190146,12,2,42,0.664,0.753,17.648,753.339,0.8,5.228,43.236,0.648
190146,12,2,43,0.664,0.753,17.64,752.627,0.8,5.228,43.236,0.648
190146,12,2,44,0.664,0.753,17.687,756.158,0.8,5.228,43.236,0.648
190146,12,2,45,0.664,0.753,17.766,757.703,0.8,5.228,43.236,0.648
190146,12,2,46,0.664,0.753,17.653,754.183,0.8,5.228,43.236,0.648
190146,12,2,47,0.664,0.741,17.602,753.954,0.8,5.228,43.236,0.648
190146,12,2,48,0.664,0.741,17.636,754.913,0.8,5.228,43.236,0.648
190146,12,2,49,0.664,0.741,17.595,755.529,0.8,5.228,43.236,0.648
359954,13,50,0,0.542,0.649,19.914,1022.882,0.703,5.718,120.801,0.527
359954,13,50,1,0.542,0.649,19.914,1022.882,0.703,5.718,120.801,0.527
359954,13,50,2,0.542,0.649,20.307,1253.823,0.703,5.718,120.801,0.527
359954,13,50,3,0.541,0.635,21.521,1487.295,0.703,5.718,120.801,0.527
359954,13,50,4,0.545,0.622,21.719,1489.653,0.703,5.718,120.801,0.527
359954,13,50,5,0.546,0.608,21.993,1623.624,0.703,5.718,120.801,0.527
359954,13,50,6,0.548,0.622,21.189,1628.157,0.703,5.718,120.801,0.527
359954,13,50,7,0.549,0.608,20.262,1588.531,0.703,5.718,120.801,0.527
359954,13,50,8,0.55,0.608,20.026,1632.168,0.703,5.718,120.801,0.527
359954,13,50,9,0.55,0.608,20.098,1700.426,0.703,5.718,120.801,0.527
359954,13,50,10,0.549,0.622,19.983,1740.806,0.703,5.718,120.801,0.527
359954,13,50,11,0.55,0.635,19.835,1802.509,0.703,5.718,120.801,0.527
359954,13,50,12,0.55,0.635,20.213,1825.317,0.703,5.718,120.801,0.527
359954,13,50,13,0.553,0.649,19.941,1791.343,0.703,5.718,120.801,0.527
359954,13,50,14,0.553,0.635,19.889,1777.432,0.703,5.718,120.801,0.527
359954,13,50,15,0.555,0.635,19.672,1786.659,0.703,5.718,120.801,0.527
359954,13,50,16,0.554,0.649,20.157,1825.809,0.703,5.718,120.801,0.527
359954,13,50,17,0.556,0.649,19.823,1831.088,0.703,5.718,120.801,0.527
359954,13,50,18,0.557,0.635,19.753,1832.796,0.703,5.718,120.801,0.527
359954,13,50,19,0.558,0.635,19.814,1844.511,0.703,5.718,120.801,0.527
359954,13,50,20,0.559,0.635,19.621,1853.651,0.703,5.718,120.801,0.527
359954,13,50,21,0.559,0.635,19.494,1830.399,0.703,5.718,120.801,0.527
359954,13,50,22,0.56,0.635,19.387,1816.938,0.703,5.718,120.801,0.527
359954,13,50,23,0.56,0.635,19.446,1807.411,0.703,5.718,120.801,0.527
359954,13,50,24,0.559,0.649,19.437,1799.654,0.703,5.718,120.801,0.527
359954,13,50,25,0.56,0.649,19.424,1802.87,0.703,5.718,120.801,0.527
359954,13,50,26,0.561,0.649,19.388,1827.003,0.703,5.718,120.801,0.527
359954,13,50,27,0.561,0.649,19.292,1814.541,0.703,5.718,120.801,0.527
359954,13,50,28,0.561,0.649,19.305,1827.476,0.703,5.718,120.801,0.527
359954,13,50,29,0.561,0.649,19.315,1822.332,0.703,5.718,120.801,0.527
359954,13,50,30,0.561,0.649,19.384,1840.948,0.703,5.718,120.801,0.527
359954,13,50,31,0.562,0.649,19.302,1865.505,0.703,5.718,120.801,0.527
359954,13,50,32,0.562,0.649,19.2,1862.151,0.703,5.718,120.801,0.527
359954,13,50,33,0.562,0.649,19.352,1860.429,0.703,5.718,120.801,0.527
359954,13,50,34,0.562,0.649,19.383,1867.528,0.703,5.718,120.801,0.527
359954,13,50,35,0.562,0.649,19.562,1856.583,0.703,5.718,120.801,0.527
359954,13,50,36,0.563,0.649,19.449,1850.776,0.703,5.718,120.801,0.527
359954,13,50,37,0.563,0.649,19.371,1832.75,0.703,5.718,120.801,0.527
359954,13,50,38,0.563,0.649,19.407,1834.394,0.703,5.718,120.801,0.527
359954,13,50,39,0.563,0.649,19.306,1833.384,0.703,5.718,120.801,0.527
359954,13,50,40,0.564,0.649,19.171,1825.055,0.703,5.718,120.801,0.527
359954,13,50,41,0.563,0.649,19.126,1817.072,0.703,5.718,120.801,0.527
359954,13,50,42,0.563,0.649,19.181,1819.416,0.703,5.718,120.801,0.527
359954,13,50,43,0.563,0.649,19.174,1812.951,0.703,5.718,120.801,0.527
359954,13,50,44,0.564,0.649,19.01,1800.095,0.703,5.718,120.801,0.527
359954,13,50,45,0.564,0.649,18.942,1810.409,0.703,5.718,120.801,0.527
359954,13,50,46,0.564,0.649,18.935,1807.822,0.703,5.718,120.801,0.527
359954,13,50,47,0.564,0.649,19.076,1811.201,0.703,5.718,120.801,0.527
359954,13,50,48,0.563,0.649,19.191,1817.677,0.703,5.718,120.801,0.527
359954,13,50,49,0.563,0.649,19.26,1816.373,0.703,5.718,120.801,0.527
359959,10,2,0,0.51,0.574,36.745,13556.132,0.527,2.655,209.466,0.441
359959,10,2,1,0.51,0.574,36.745,13556.132,0.527,2.655,209.466,0.441
359959,10,2,2,0.511,0.568,38.156,15056.126,0.527,2.655,209.466,0.441
359959,10,2,3,0.513,0.581,37.534,15608.788,0.527,2.655,209.466,0.441
359959,10,2,4,0.513,0.581,36.642,14977.908,0.527,2.655,209.466,0.441
359959,10,2,5,0.513,0.588,36.388,15560.209,0.527,2.655,209.466,0.441
359959,10,2,6,0.513,0.588,35.549,14622.226,0.527,2.655,209.466,0.441
359959,10,2,7,0.513,0.588,35.159,14727.849,0.527,2.655,209.466,0.441
359959,10,2,8,0.513,0.588,35.179,14810.432,0.527,2.655,209.466,0.441
359959,10,2,9,0.514,0.588,34.536,14462.206,0.527,2.655,209.466,0.441
359959,10,2,10,0.515,0.595,34.71,14649.893,0.527,2.655,209.466,0.441
359959,10,2,11,0.515,0.595,34.586,14795.135,0.527,2.655,209.466,0.441
359959,10,2,12,0.515,0.595,34.505,14793.248,0.527,2.655,209.466,0.441
359959,10,2,13,0.516,0.595,34.338,14498.754,0.527,2.655,209.466,0.441
359959,10,2,14,0.516,0.595,34.405,14628.851,0.527,2.655,209.466,0.441
359959,10,2,15,0.516,0.595,34.064,14339.798,0.527,2.655,209.466,0.441
359959,10,2,16,0.515,0.595,33.932,14178.21,0.527,2.655,209.466,0.441
359959,10,2,17,0.514,0.595,34.113,14418.826,0.527,2.655,209.466,0.441
359959,10,2,18,0.515,0.595,33.956,14244.02,0.527,2.655,209.466,0.441
359959,10,2,19,0.515,0.595,33.948,14298.764,0.527,2.655,209.466,0.441
359959,10,2,20,0.515,0.595,33.71,14137.023,0.527,2.655,209.466,0.441
359959,10,2,21,0.515,0.595,33.64,14093.595,0.527,2.655,209.466,0.441
359959,10,2,22,0.515,0.595,33.825,14365.704,0.527,2.655,209.466,0.441
359959,10,2,23,0.515,0.595,33.572,14172.224,0.527,2.655,209.466,0.441
359959,10,2,24,0.515,0.595,33.359,14003.391,0.527,2.655,209.466,0.441
359959,10,2,25,0.515,0.595,33.52,14019.353,0.527,2.655,209.466,0.441
359959,10,2,26,0.515,0.595,33.416,13902.708,0.527,2.655,209.466,0.441
359959,10,2,27,0.515,0.595,33.415,13907.362,0.527,2.655,209.466,0.441
359959,10,2,28,0.514,0.595,33.49,14008.689,0.527,2.655,209.466,0.441
359959,10,2,29,0.514,0.595,33.408,14078.728,0.527,2.655,209.466,0.441
359959,10,2,30,0.514,0.595,33.49,14079.858,0.527,2.655,209.466,0.441
359959,10,2,31,0.514,0.595,33.599,14058.089,0.527,2.655,209.466,0.441
359959,10,2,32,0.514,0.595,33.652,14131.133,0.527,2.655,209.466,0.441
359959,10,2,33,0.514,0.595,33.626,14145.588,0.527,2.655,209.466,0.441
359959,10,2,34,0.514,0.595,33.519,14084.058,0.527,2.655,209.466,0.441
359959,10,2,35,0.514,0.595,33.405,14007.891,0.527,2.655,209.466,0.441
359959,10,2,36,0.514,0.595,33.553,14097.533,0.527,2.655,209.466,0.441
359959,10,2,37,0.514,0.595,33.723,14172.085,0.527,2.655,209.466,0.441
359959,10,2,38,0.514,0.595,33.902,14279.993,0.527,2.655,209.466,0.441
359959,10,2,39,0.514,0.595,34.082,14443.664,0.527,2.655,209.466,0.441
359959,10,2,40,0.515,0.595,34.071,14438.551,0.527,2.655,209.466,0.441
359959,10,2,41,0.515,0.595,34.143,14375.046,0.527,2.655,209.466,0.441
359959,10,2,42,0.514,0.595,34.341,14506.058,0.527,2.655,209.466,0.441
359959,10,2,43,0.514,0.595,34.294,14423.395,0.527,2.655,209.466,0.441
359959,10,2,44,0.515,0.595,34.396,14506.412,0.527,2.655,209.466,0.441
359959,10,2,45,0.515,0.595,34.209,14394.679,0.527,2.655,209.466,0.441
359959,10,2,46,0.515,0.595,34.277,14382.597,0.527,2.655,209.466,0.441
359959,10,2,47,0.515,0.595,34.255,14433.326,0.527,2.655,209.466,0.441
359959,10,2,48,0.515,0.595,34.208,14413.796,0.527,2.655,209.466,0.441
359959,10,2,49,0.515,0.595,34.199,14405.77,0.527,2.655,209.466,0.441
359954,16,25,0,0.531,0.595,24.414,1713.048,0.635,5.425,123.99,0.507
359954,16,25,1,0.531,0.595,24.414,1713.048,0.635,5.425,123.99,0.507
359954,16,25,2,0.538,0.595,21.565,1558.114,0.635,5.425,123.99,0.507
359954,16,25,3,0.54,0.608,20.471,1436.402,0.635,5.425,123.99,0.507
359954,16,25,4,0.539,0.608,22.036,1564.118,0.635,5.425,123.99,0.507
359954,16,25,5,0.542,0.622,21.857,1624.148,0.635,5.425,123.99,0.507
359954,16,25,6,0.544,0.635,21.095,1635.863,0.635,5.425,123.99,0.507
359954,16,25,7,0.544,0.649,21.516,1719.112,0.635,5.425,123.99,0.507
359954,16,25,8,0.544,0.649,21.602,1710.55,0.635,5.425,123.99,0.507
359954,16,25,9,0.545,0.649,21.643,1718.232,0.635,5.425,123.99,0.507
359954,16,25,10,0.545,0.649,21.52,1779.641,0.635,5.425,123.99,0.507
359954,16,25,11,0.546,0.662,21.165,1722.659,0.635,5.425,123.99,0.507
359954,16,25,12,0.546,0.649,20.774,1679.421,0.635,5.425,123.99,0.507
359954,16,25,13,0.547,0.649,20.631,1668.92,0.635,5.425,123.99,0.507
359954,16,25,14,0.548,0.635,20.377,1673.423,0.635,5.425,123.99,0.507
359954,16,25,15,0.549,0.649,20.518,1712.863,0.635,5.425,123.99,0.507
359954,16,25,16,0.549,0.649,20.419,1689.435,0.635,5.425,123.99,0.507
359954,16,25,17,0.549,0.649,20.042,1657.468,0.635,5.425,123.99,0.507
359954,16,25,18,0.548,0.635,20.214,1657.951,0.635,5.425,123.99,0.507
359954,16,25,19,0.548,0.649,20.195,1683.581,0.635,5.425,123.99,0.507
359954,16,25,20,0.548,0.649,20.267,1695.896,0.635,5.425,123.99,0.507
359954,16,25,21,0.547,0.649,20.381,1741.953,0.635,5.425,123.99,0.507
359954,16,25,22,0.547,0.649,20.433,1728.961,0.635,5.425,123.99,0.507
359954,16,25,23,0.547,0.649,20.628,1770.448,0.635,5.425,123.99,0.507
359954,16,25,24,0.547,0.649,20.718,1760.769,0.635,5.425,123.99,0.507
359954,16,25,25,0.548,0.635,20.809,1762.568,0.635,5.425,123.99,0.507
359954,16,25,26,0.548,0.635,20.868,1764.978,0.635,5.425,123.99,0.507
359954,16,25,27,0.548,0.635,20.773,1766.444,0.635,5.425,123.99,0.507
359954,16,25,28,0.547,0.622,20.751,1752.904,0.635,5.425,123.99,0.507
359954,16,25,29,0.547,0.622,20.659,1753.223,0.635,5.425,123.99,0.507
359954,16,25,30,0.546,0.622,20.786,1749.654,0.635,5.425,123.99,0.507
359954,16,25,31,0.546,0.622,20.721,1743.903,0.635,5.425,123.99,0.507
359954,16,25,32,0.546,0.622,20.745,1747.768,0.635,5.425,123.99,0.507
359954,16,25,33,0.546,0.622,20.653,1737.395,0.635,5.425,123.99,0.507
359954,16,25,34,0.546,0.635,20.615,1754.914,0.635,5.425,123.99,0.507
359954,16,25,35,0.546,0.635,20.629,1751.125,0.635,5.425,123.99,0.507
359954,16,25,36,0.546,0.635,20.676,1767.597,0.635,5.425,123.99,0.507
